,Product_Form,Cu,Ni,Mn,P,Temperature_Celsius,AUC8e+22,AUC1.4571428571428572e+23,AUC2.1142857142857144e+23,AUC2.7714285714285714e+23,AUC3.428571428571429e+23,AUC4.0857142857142864e+23,AUC4.7428571428571424e+23,AUC5.4e+23,AUC6.057142857142857e+23,AUC6.714285714285714e+23,AUC7.371428571428572e+23,AUC8.028571428571429e+23,AUC8.685714285714285e+23,AUC9.342857142857142e+23,AUC1e+24
738,W,0.03,0.06,1.28,0.005,291.5,5.0651573495914,13.295850650434419,24.00741650475313,36.81999643602983,51.498488838477904,67.87782288658556,85.83343491893716,105.26678565874045,126.09727122730187,148.25728916561673,171.68902926165032,196.34228119416125,222.17287750264902,249.14155233952943,277.2130828180652
739,W,0.026,0.71,1.48,0.011,292.22222222222223,6.17799557666111,16.217009825559877,29.281955670220274,44.9095179901608,62.812942281943805,82.79089090500617,104.69143299202733,128.39437973659273,153.80141821934725,180.83009341197146,209.40989393454484,239.4795780286927,270.98527444091366,303.87909043739006,338.11806450213265
740,W,0.026,0.71,1.48,0.011,291.0,6.312948319955135,16.571255783950207,29.92159359123768,45.890525920253886,64.18503437397132,84.59938327259461,106.97832295598754,131.19903920162136,157.1610715330568,184.7801637662222,213.98426426367533,244.71079349604565,276.90470344086947,310.5170551907384,345.5039487740812
741,W,0.026,0.71,1.48,0.011,290.0,6.425963407493025,16.867916207593456,30.457253214538845,46.712063107188136,65.33408184129611,86.11389063454807,108.89346053050413,133.54777867306439,159.97458613141228,188.08811835810351,217.81503383944496,249.09163274052386,281.8618815631902,316.0759652903919,351.6891980484911
742,W,0.026,0.71,1.48,0.011,289.44444444444446,6.489783261608765,17.035440963546762,30.75974131377879,47.17598685899007,65.98295132708175,86.96913608011464,109.97494268726702,134.87411671950542,161.5633836550999,189.95612717068417,219.97827735677322,251.56550173959323,284.66121032083214,319.21509334250663,355.1820211304533
743,W,0.04,0.06,1.08,0.005,292.22222222222223,4.752433946978208,12.47496328819362,22.525195823509314,34.5467255828332,48.31896616080522,63.68703822383839,80.53406868542945,98.76760209517148,118.3120110671962,139.10386692616348,161.08892866923918,184.22008596624246,208.45589826081024,233.75952398334516,260.0979149122247
744,W,0.04,0.06,1.08,0.005,296.1111111111111,4.439153351021843,11.652613314041107,21.040334203052748,32.2694043407752,45.13377838466002,59.48878665168428,75.22526033290004,92.25683864411279,110.51287955912031,129.9341356228653,150.4699414011342,172.07629207820048,194.71447886048597,218.3500887758253,242.95225214240975
745,P,0.149,0.441,1.3,0.014,275.55555555555554,30.865851483737085,70.39871604710898,114.80909621500398,163.2518008335686,215.27708148901317,270.5669283663627,328.8837397108501,390.0354371510357,453.8706677089265,520.2614709649956,589.0860737095409,660.2657114623761,733.6915856061582,809.3100889208702,887.0481968773678
746,W,0.04,0.92,1.44,0.009,286.0,7.501418827162674,19.690946896320508,35.554608421951315,54.52983894045809,76.26845665012719,100.52599423970928,127.11797487454109,155.89846342662443,186.74808681207614,219.5667268462593,254.2687675091713,290.77984810022946,329.03455730111153,368.9747430055738,410.5482406691647
747,W,0.07,0.07,1.43,0.013,287.77777777777777,8.66376753874568,21.759212416850715,38.15064862895695,57.32430945459352,78.96900198881282,102.86602344394015,128.85055843436575,156.79184457566953,186.58345325431245,218.13602837360793,251.37201465965558,286.22655056026787,322.63892482102483,360.5591530629823,399.9400902864761
748,W,0.059,0.93,1.32,0.009,278.8888888888889,10.434152825968106,26.376454602875494,46.45299325550471,70.02137683008173,96.69101067170494,126.18743571374696,158.30376915654105,192.87595849975747,229.77036049196033,268.8747912463264,310.092139497179,353.3406347176484,398.5445802737677,445.64079103080513,494.5702101186291
749,W,0.059,0.93,1.32,0.009,275.0,11.214545177723618,28.34943717336332,49.92799777380183,75.25975711126004,103.92488568684142,135.62838205236568,170.14787882954394,207.30704477475103,246.96223376122904,288.9928652362286,333.29455974821474,379.77942602281496,428.36610241648145,478.98667399393463,531.5776638072552
750,W,0.054,0.13,1.39,0.017,287.77777777777777,7.15505265447259,18.713835437928704,33.71163775611502,51.621265695064466,72.11689792511883,94.96975273555928,120.00720491801957,147.09266855451682,176.1144549501944,206.9788842907752,239.60576738526453,273.925629548194,309.8771048289804,347.40591319145847,386.46320405602006
751,W,0.05,0.96,1.42,0.019,273.88888888888886,11.39746274781413,29.917918048696173,54.02075718462227,82.85123418488709,115.88033057899423,152.73660902459275,193.13978016584846,236.86811392432128,283.74023790793467,333.6040351230816,386.3294227919461,441.80341917942985,499.92664001156544,560.6107304744316,623.776433101429
752,W,0.05,0.16,1.35,0.008,289.44444444444446,5.820966357634663,15.279821334386982,27.5897379217971,42.31417619427903,59.18295332364872,78.0063670646228,98.64126670490546,120.97440920474016,144.9131631938086,170.3798387579778,197.3079994025535,225.6399425586757,255.32491021747484,286.3177773883502,318.5780653211729
753,W,0.05,0.16,1.35,0.008,286.6666666666667,6.117470765623992,16.058134435783455,28.995085145347673,44.469546796204135,62.19757417183022,81.97980210355897,103.66578816589882,127.136521022491,152.2946509095529,179.0585305971761,207.35833949388254,237.1334358167766,268.3304760802062,300.90203674762444,334.80557718997966
754,W,0.05,0.16,1.35,0.008,285.55555555555554,6.241052011721071,16.382530634735467,29.580825378564377,45.36789224271265,63.4540499303353,83.63590582467192,105.75997835821933,129.70485200344075,155.37121039866108,182.67575692866194,211.54726053086947,241.92385437573307,273.7511173664963,306.98066794654716,341.5691061081547
755,W,0.048,0.067,1.525,0.005,286.6666666666667,5.818745053918614,15.273990494312446,27.57920956901078,42.29802893778466,59.16036887528268,77.97659952734631,98.6036248085561,120.92824489314602,144.85786375929385,170.31482113964435,197.2327058919315,225.55383746682318,255.2274772249063,286.2085173954543,318.45649467518905
756,W,0.043500000000000004,0.12716666666666668,1.1283333333333334,0.0094,292.77777777777777,5.3634166376450985,14.07877024707573,25.421081364600745,38.988123734984484,54.53095191053721,71.87477495174127,90.88769432752011,111.46536832445169,133.5224467442684,156.98734639056656,181.79885292553735,207.90379941797983,235.25541762830326,263.81212955888776,293.53663824071293
757,W,0.04,0.89,1.45,0.016,278.88888888888886,9.287436455905961,24.37917709567048,44.01982798744628,67.51288333301176,94.42726250175208,124.4602928031954,157.3835751945743,193.01642875949176,231.21105879981764,271.8435099280017,314.8077817508249,360.01180898072073,407.3746064765561,456.82417665974543,508.29593509592877
758,W,0.04,0.09,1.46,0.005,291.1111111111111,5.305481175281403,13.926691801770621,25.146483621754136,38.56697521569454,53.941910237008635,71.09838583255768,89.9059282351609,110.26132282739101,132.0801413612099,155.29157387971034,179.83506728048718,205.6580289399029,232.71419580745936,260.9624390097948,290.365864458606
759,W,0.04,0.67,1.44,0.015,293.3333333333333,6.343797668763084,16.652234183258315,30.067810799236675,46.11477816648551,64.49868600127733,85.01279325969433,107.50109162642421,131.84016672531814,157.92906716188665,185.68312501917512,215.02993656655414,245.90661646861244,278.2578477008987,312.0344522072983,347.1923154911924
760,W,0.04,0.67,1.44,0.015,291.0,6.610486209554978,17.352281736339236,31.331839225984815,48.053409179060004,67.21016284067485,88.5866679270261,112.02035764913406,137.38262938216874,164.56828781001943,193.48910563940794,224.06963534066222,256.24434792559214,289.9556008831363,325.1521487482391,361.7880224836191
761,W,0.04,0.67,1.44,0.015,290.0,6.728827852758257,17.662924171541125,31.892745220043857,48.91366653736896,68.41336648688001,90.17255609259469,114.02575827719315,139.84206815766652,167.51440719991209,196.9529686560501,228.08095432652524,260.8316621160726,295.1464175911278,330.9730578847448,368.2647910169366
762,W,0.04,0.67,1.44,0.015,289.44444444444446,6.79565562389561,17.83834459839426,32.20948999716478,49.39945565017975,69.09281807909856,91.06811042587367,115.15821216732914,141.23091833049182,169.17808692415653,198.9090192791572,230.3461544698569,263.42212794499454,298.07768254222975,334.26013733586865,371.9222356284728
763,W,0.04,0.64,1.45,0.011,288.9,6.439378555417341,16.903130474583524,30.52083723009128,46.80958143972366,65.47047638898034,86.29366610290106,109.12079171625352,133.8265793901326,160.30855671309675,188.48078009153917,218.26975490052175,249.61164832231614,282.4503098805669,316.735820562015,352.4234012046596
764,W,0.04,0.22,1.33,0.004,293.3333333333333,4.771872119896426,12.525987772962846,22.617327277900703,34.688026910348604,48.516598033218834,63.94752783304829,80.86346519475082,99.17157651115772,118.79592506896545,139.67282275996803,161.74780672743378,184.97357395281364,209.30851438160715,234.7156357566309,261.16175468404253
765,W,0.04,0.22,1.33,0.004,292.77777777777777,4.818753548420037,12.649049788396429,22.839532019673424,35.02882067291448,48.99325108798519,64.57578261021776,81.65791120429343,100.14589121594547,119.96303988891118,141.04504340888485,163.33690384684863,186.79085345405346,211.36487337652883,237.02160792533547,263.7275476951902
766,W,0.04,0.22,1.33,0.004,292.22222222222223,4.866180747414668,12.773544431124932,23.064323559468278,35.37358178839966,49.475453102550894,65.21135121967548,82.46160576249336,101.13154841203726,121.14374168402117,142.43323877387766,164.94450045125498,188.62928882704463,213.44517148876358,239.35442508482433,266.32321040323774
767,W,0.04,0.102,1.13,0.012,292.22222222222223,5.684294834521856,14.921063642560908,26.941953469459634,41.32067398958913,57.79338604631024,76.17484144770599,96.32525054297487,118.13402914619567,141.51072079576653,166.37945967311578,192.67536915803763,220.34210149073454,249.33009041881806,279.5952704495126,311.0981132405929
768,W,0.04,0.09,1.46,0.005,291.6666666666667,5.253587503945726,13.790472834389968,24.90052226345264,38.18974610675358,53.41429668630946,70.4029623365548,89.02654547291468,109.18284103491945,130.7882465793186,153.7726447515364,178.07607472773563,203.64645830026447,230.43798492414817,258.40992801342645,287.5257543461589
769,W,0.025,0.965,1.172,0.014,275.55555555555554,9.8734550758685,25.917454292532707,46.797390877988306,71.77281091457216,100.38543344815231,132.31348774831733,167.31416325061906,205.1953784350836,245.8000130544424,288.99629038470965,334.67152162037445,382.72783233880665,433.07912739883534,485.648866319014,540.3683895166602
770,W,0.025,0.95,1.182,0.014,275.55555555555554,9.695450193015656,25.450198060571754,45.95369796430762,70.47884535735875,98.57562146402292,129.92805663980354,164.2977178624348,201.49598657887782,241.36857520489767,283.7860827705011,328.63785209512196,375.8277732980257,425.27130341561235,476.8932818865677,530.6262869665223
771,W,0.023,0.936,1.25,0.01,276.6666666666667,8.873267255239782,23.291998266663004,42.05678285033207,64.50217558201318,90.21631968484849,118.91004002572433,150.3651229181259,184.40894483275943,220.90030191195683,259.7207665049151,300.76906525997674,343.9572385011441,389.20791258452914,436.45230063233663,485.628698325046
772,P,0.19,0.465,1.19,0.008,276.1111111111111,40.37763433083817,89.92285280988204,143.7565481634896,201.07330790959404,261.48559616429765,324.7179413131239,390.5660561959037,458.8621067650808,529.4775258092312,602.3029402502171,677.2261439320157,754.1905183778824,833.0864962945592,913.8818832234398,996.5100833053152
773,P,0.2,0.54,1.3,0.008,291.1111111111111,34.20754818074438,75.91164081992468,120.98847616045703,168.79308808001213,219.02215537296524,271.4597943818246,325.9461958111397,382.34955787535813,440.5696015616457,500.5208890466395,562.1142222282526,625.3074123574567,690.0117127375593,756.2045701510949,823.8331665324966
774,P,0.2,0.056,1.46,0.01,289.44444444444446,20.678510032020235,47.56385797138953,78.10285477118542,111.67387673228878,147.9385692592397,186.65795504080916,227.6531989882849,270.78022575830033,315.9248283143349,362.9905758881407,411.88719869825417,462.553365067983,514.9101419547098,568.9146172558563,624.5125307285605
775,P,0.2,0.056,1.46,0.01,286.1111111111111,21.946930300260483,50.481975999498054,82.89531556767298,118.527118819314,157.01822559900535,198.11496411214233,241.62750252755674,287.4029067758551,335.31994676665596,385.2762619649246,437.17603350617725,490.954155865688,546.5268459456249,603.8485498026243,662.8616715383878
776,P,0.2,0.056,1.46,0.01,285.55555555555554,22.167179111856065,50.98868194042171,83.72748913700005,119.7171358897537,158.5948490646555,200.10440510619094,244.0540625490565,290.2893489694778,338.6878146899139,389.1460694436246,441.567330752551,495.8858377316335,552.0169650699557,609.9147000383484,669.5208674918256
777,P,0.2,0.056,1.46,0.01,282.77777777777777,23.308455511693417,53.61432489715228,88.0396557241834,125.88360212640943,166.76466803506602,210.41340633954567,256.6281795943103,305.2465434328533,356.1397281040604,409.1990071295239,464.3226045011277,521.4413631024838,580.4662932570059,641.3490046631189,704.028320464512
778,P,0.197,0.595,1.29,0.011,283.8888888888889,39.00659677879463,86.79433143601318,138.6524760262846,193.8133633645602,251.9095705216331,312.67984644826464,375.930529945467,441.50237522948566,509.27358491101506,579.1405089587255,650.9963820605168,724.7881157133704,800.410997476175,877.8352396728983,956.997509656971
779,P,0.197,0.595,1.29,0.011,280.55555555555554,41.443553462041535,92.21760285220421,147.3170880440332,205.92627742118185,267.654723537686,332.224804854467,399.4307241751502,469.1032578432459,541.1129750582697,615.3497300958561,691.7000711085915,770.1075767775427,850.4609813475092,932.7286229979275,1016.843202317681
780,P,0.197,0.595,1.29,0.011,277.77777777777777,43.61290785901842,97.0453809493045,155.03034628209457,216.7092807478164,281.6712373500254,349.6240193546464,420.3510244413808,493.67414535684463,569.4571549539788,647.5841241378012,727.9356479870457,810.4523375675791,895.0170928821464,981.5965831314626,1070.1199772467844
781,F,0.01,0.73,0.58,0.011,291.1111111111111,5.25971827902879,13.806565892166827,24.929580407308315,38.23431236622561,53.47662952819283,70.48512042889506,89.13043671414877,109.31025405332116,130.94087244168102,153.95209269985583,178.28388403157064,203.8841074555063,230.70689896719085,258.7114844539905,287.86128806081786
782,P,0.19,0.49,1.32,0.011,282.22222222222223,36.57810738528773,81.77677568416965,131.1646500066441,183.96844108172544,239.8078747357359,298.41296162628123,359.5831436936011,423.15424523467374,488.99969978170026,557.0119878777488,627.0826127780845,699.1535327766073,773.1207263918681,848.9495118048226,926.575351954602
783,P,0.18,0.5,1.41,0.01,283.8888888888889,33.89737739416467,75.96848387785474,122.10006638842157,171.549922505371,223.94853480032722,279.0337244098323,336.6105529421981,396.5197664460964,458.63815771089816,522.8611427300095,589.0841630150995,657.2494748858911,727.2578886646465,799.0740317150616,872.6356311834791
784,W,0.023,0.87,1.23,0.006,287.77777777777777,6.105543521668311,16.02682586166406,28.938553374736248,44.38284443937108,62.07630744755461,81.81996593325437,103.46367078885126,126.88864271460704,151.99772174975203,178.70941985213102,206.95405255960142,236.67109632266266,267.8073116595543,300.3153674954856,334.15280614294704
785,P,0.173,0.107,1.4,0.011,276.6666666666667,25.720946056763378,59.255664917573576,97.42500999207495,139.44285391883588,184.8796924237321,233.43222548127528,284.8734242812264,339.0204900007818,395.72837837528056,454.8746470659812,516.3449873351228,580.061114123764,645.9234367797593,713.8769466190064,783.8529069307181
